CustID,FirstPolYear,BirthYear,EducDeg,MonthSal,GeoLivArea,Children,CustMonVal,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork
9513.0,1979.0,1981.0,b'2 - High School',1884.0,3.0,1.0,-20.11,0.99,375.96,142.8,158.92,4.89,14.67
9514.0,1991.0,1971.0,b'4 - PhD',1856.0,4.0,1.0,-21.22,0.99,502.43,20.0,65.68,-0.11,4.0
9515.0,1981.0,1997.0,b'1 - Basic',786.0,3.0,1.0,833.82,0.07,9.78,403.4,64.9,187.48,258.16
9516.0,1986.0,1939.0,b'3 - BSc/MSc',4449.0,4.0,0.0,73.13,0.89,211.15,416.2,182.48,69.68,28.45
9517.0,1988.0,1955.0,b'3 - BSc/MSc',3187.0,3.0,0.0,10.45,0.95,416.19,123.9,102.13,40.23,4.78
9518.0,1981.0,1976.0,b'3 - BSc/MSc',1999.0,4.0,1.0,-71.55,1.09,416.3,-40.55,154.03,-2.0,4.78
9519.0,1989.0,1946.0,b'2 - High School',3314.0,4.0,0.0,384.42,0.47,174.92,234.5,290.72,60.79,17.67
9520.0,1987.0,1986.0,b'2 - High School',1707.0,1.0,1.0,42.8,0.9,114.91,67.8,274.83,92.35,99.35
9521.0,1981.0,1954.0,b'3 - BSc/MSc',2914.0,3.0,1.0,314.98,0.34,449.53,-60.0,115.8,10.89,-0.22
9522.0,1980.0,1970.0,b'3 - BSc/MSc',2708.0,3.0,1.0,32.45,0.91,471.2,69.45,100.02,8.89,-12.0
9523.0,1978.0,1944.0,b'3 - BSc/MSc',3614.0,4.0,0.0,236.61,0.68,381.96,274.5,117.91,35.45,12.89
9524.0,1983.0,1993.0,b'2 - High School',1088.0,1.0,0.0,166.15,0.76,106.02,250.05,127.69,146.36,164.92
9525.0,1984.0,1978.0,b'2 - High School',2256.0,3.0,1.0,316.29,0.49,259.05,131.7,132.58,63.79,82.24
9526.0,1974.0,1948.0,b'3 - BSc/MSc',3976.0,4.0,0.0,442.31,0.27,449.53,53.9,113.91,17.78,2.89
9527.0,1995.0,1944.0,b'3 - BSc/MSc',3851.0,1.0,0.0,92.59,0.82,285.61,111.7,242.6,16.56,5.89
9528.0,1996.0,1991.0,b'1 - Basic',1387.0,4.0,1.0,244.84,0.68,24.56,327.85,335.73,82.57,66.57
9529.0,1985.0,1946.0,b'3 - BSc/MSc',3595.0,1.0,0.0,31.02,0.91,301.5,87.25,205.15,11.67,31.23
9530.0,1976.0,1990.0,b'2 - High School',1353.0,3.0,1.0,484.66,0.44,114.69,441.2,211.93,40.34,108.8
9531.0,1985.0,1939.0,b'4 - PhD',4074.0,3.0,0.0,247.93,0.64,204.15,207.25,253.27,65.68,25.45
9532.0,1993.0,1957.0,b'2 - High School',3602.0,4.0,1.0,632.78,0.19,276.94,266.15,159.14,58.79,55.9
9533.0,1991.0,1949.0,b'3 - BSc/MSc',3942.0,3.0,1.0,376.85,0.39,379.07,78.35,160.03,22.45,22.78
9534.0,1982.0,1965.0,b'3 - BSc/MSc',2500.0,4.0,1.0,-25.0,1.0,528.1,34.45,45.12,5.89,8.0
9535.0,1987.0,1993.0,b'1 - Basic',991.0,4.0,1.0,-111.57,1.1,106.91,367.85,313.17,3.89,90.46
9536.0,1982.0,1974.0,b'4 - PhD',1936.0,3.0,1.0,-44.67,1.03,433.86,201.7,70.68,33.45,19.67
9537.0,1985.0,1941.0,b'2 - High School',4262.0,1.0,0.0,4.56,0.97,174.7,461.2,201.15,94.35,29.56
9538.0,1979.0,1962.0,b'1 - Basic',2359.0,4.0,1.0,397.51,0.47,237.49,251.7,246.49,41.23,25.45
9539.0,1988.0,1981.0,b'4 - PhD',1949.0,4.0,1.0,64.68,0.86,276.72,83.9,251.27,22.67,28.45
9540.0,1990.0,1942.0,b'3 - BSc/MSc',3774.0,3.0,0.0,817.28,0.21,209.93,597.9,112.91,34.45,111.13
9541.0,1991.0,1951.0,b'2 - High School',3913.0,3.0,1.0,-24.0,1.0,423.19,106.7,124.58,1.0,5.89
9542.0,1984.0,1987.0,b'3 - BSc/MSc',1822.0,4.0,1.0,68.34,0.86,295.61,89.45,234.6,3.89,64.01
9543.0,1990.0,1965.0,b'2 - High School',2503.0,4.0,1.0,-49.2,1.04,433.08,-11.1,99.02,26.56,28.56
9544.0,1983.0,1977.0,b'2 - High School',2055.0,4.0,1.0,-22.42,1.0,457.42,-6.1,96.24,9.89,14.78
9545.0,1979.0,1957.0,b'2 - High School',3126.0,4.0,1.0,730.15,0.36,217.04,755.15,191.37,18.78,3.89
9546.0,1975.0,1979.0,b'3 - BSc/MSc',2372.0,4.0,1.0,311.85,0.39,372.07,-20.55,157.03,16.67,31.34
9547.0,1977.0,1948.0,b'3 - BSc/MSc',4199.0,4.0,0.0,-5.33,0.98,200.37,317.85,308.39,19.67,
9548.0,1994.0,1963.0,b'2 - High School',2973.0,1.0,1.0,49.45,0.91,237.49,270.6,94.24,106.02,90.13
9549.0,1977.0,1966.0,b'1 - Basic',2894.0,3.0,1.0,-39.78,1.02,429.97,113.35,105.91,14.78,25.67
9550.0,1978.0,1942.0,b'2 - High School',3918.0,2.0,0.0,63.24,0.9,137.58,320.05,274.83,89.46,40.12
9551.0,1986.0,1995.0,b'3 - BSc/MSc',873.0,4.0,1.0,87.02,0.85,38.12,167.8,329.84,112.02,79.46
9552.0,1980.0,1961.0,b'4 - PhD',2993.0,4.0,1.0,514.76,0.33,227.71,280.6,177.59,31.45,91.13
9553.0,1995.0,1996.0,b'3 - BSc/MSc',1178.0,2.0,0.0,489.87,0.55,61.01,653.45,256.27,30.56,138.58
9554.0,1986.0,1952.0,b'2 - High School',3900.0,4.0,0.0,-119.35,1.1,163.03,481.75,224.82,94.35,18.56
9555.0,1989.0,1991.0,b'2 - High School',1175.0,3.0,0.0,-83.23,1.09,120.91,63.35,336.84,49.12,72.46
9556.0,1978.0,1938.0,b'1 - Basic',4120.0,4.0,0.0,-175.92,1.16,72.79,437.3,207.26,234.6,10.89
9557.0,1992.0,1942.0,b'3 - BSc/MSc',4234.0,4.0,0.0,270.16,0.65,270.83,305.05,193.26,9.89,59.12
9558.0,1988.0,2000.0,b'1 - Basic',808.0,3.0,0.0,1387.39,0.05,22.56,1132.45,81.46,224.93,32.45
9559.0,1977.0,1979.0,b'3 - BSc/MSc',2135.0,3.0,1.0,472.32,0.13,516.32,-5.0,57.79,-5.0,6.0
9560.0,1990.0,1950.0,b'2 - High School',3507.0,1.0,0.0,426.2,0.52,145.25,451.2,191.48,49.01,107.02
9561.0,1981.0,1941.0,b'3 - BSc/MSc',4374.0,3.0,0.0,-25.66,1.0,276.72,23.9,261.05,24.56,10.89
9562.0,1986.0,1944.0,b'3 - BSc/MSc',3387.0,1.0,1.0,-48.66,1.04,497.87,-40.55,85.35,9.89,16.89
9563.0,1998.0,1997.0,b'1 - Basic',886.0,1.0,1.0,1369.7,0.09,32.45,1159.1,88.46,11.67,235.6
9564.0,1987.0,1955.0,b'2 - High School',3045.0,2.0,0.0,-74.01,1.03,118.69,1179.1,147.36,49.01,45.23
9565.0,1977.0,1982.0,b'3 - BSc/MSc',1748.0,3.0,1.0,2.68,0.96,145.25,77.8,365.29,48.01,-2.11
9566.0,1979.0,1974.0,b'3 - BSc/MSc',1480.0,3.0,1.0,16.89,0.93,366.07,40.0,180.48,16.67,1.89
9567.0,1993.0,1964.0,b'3 - BSc/MSc',3096.0,4.0,1.0,-29.22,1.01,493.65,10.0,79.57,6.0,-2.11
9568.0,1994.0,1946.0,b'2 - High School',4492.0,4.0,0.0,-84.79,1.09,243.27,136.15,227.71,18.56,41.23
9569.0,1987.0,1981.0,b'3 - BSc/MSc',2127.0,1.0,1.0,-115.11,1.16,490.98,-50.0,100.24,7.89,9.89
9570.0,1995.0,1965.0,b'2 - High School',3006.0,3.0,1.0,-22.11,1.0,454.53,108.9,106.02,2.89,23.78
9571.0,1975.0,1974.0,b'3 - BSc/MSc',2662.0,1.0,1.0,-39.67,1.02,280.94,280.05,162.92,14.67,72.57
9572.0,1993.0,1948.0,b'1 - Basic',3902.0,4.0,0.0,-111.57,1.1,265.94,300.6,181.48,-5.0,81.57
9573.0,1988.0,1978.0,b'2 - High School',2308.0,4.0,1.0,86.36,0.83,339.62,72.8,165.92,10.67,49.23
9574.0,1994.0,1997.0,b'2 - High School',1396.0,1.0,1.0,104.25,0.82,141.25,186.15,324.84,39.34,27.34
9575.0,1980.0,1980.0,b'3 - BSc/MSc',1488.0,4.0,1.0,-34.33,1.02,498.76,9.45,83.46,3.0,-3.11
9576.0,1991.0,1990.0,b'3 - BSc/MSc',1268.0,3.0,0.0,16.34,0.95,250.16,335.05,192.37,45.12,41.34
9577.0,1984.0,1967.0,b'2 - High School',2737.0,3.0,1.0,38.01,0.9,159.03,111.7,183.59,104.02,96.02
9578.0,1996.0,1970.0,b'3 - BSc/MSc',2640.0,4.0,1.0,518.66,0.13,551.66,45.0,29.34,7.0,-8.0
9579.0,1997.0,1964.0,b'3 - BSc/MSc',3626.0,3.0,1.0,73.12,0.87,348.51,172.8,147.36,37.34,37.34
9580.0,1979.0,1985.0,b'3 - BSc/MSc',1859.0,3.0,1.0,-13.08,0.98,344.51,-16.1,181.7,2.89,44.12
9581.0,1991.0,1970.0,b'3 - BSc/MSc',2463.0,4.0,0.0,229.38,0.63,343.62,103.9,144.36,40.23,49.01
9582.0,1984.0,1964.0,b'2 - High School',2866.0,4.0,1.0,11.68,0.97,160.92,618.45,192.48,114.91,-3.11
9583.0,1995.0,1945.0,b'2 - High School',3958.0,3.0,0.0,821.84,0.25,98.02,720.15,246.27,18.56,47.23
9584.0,1975.0,1994.0,b'1 - Basic',620.0,4.0,0.0,896.63,0.09,99.13,563.45,93.24,121.69,137.36
9585.0,1978.0,1939.0,b'3 - BSc/MSc',4173.0,1.0,0.0,283.17,0.53,127.58,93.35,332.73,6.89,94.13
9586.0,1987.0,1969.0,b'4 - PhD',2702.0,4.0,0.0,561.22,0.06,545.77,34.45,23.45,11.89,6.0
9587.0,1976.0,1952.0,b'1 - Basic',2943.0,1.0,0.0,257.61,0.65,310.17,270.6,198.15,,27.56
9588.0,1990.0,1979.0,b'3 - BSc/MSc',1746.0,4.0,1.0,52.79,0.88,424.08,63.9,138.36,9.89,13.89
9589.0,1989.0,1978.0,b'3 - BSc/MSc',2547.0,4.0,1.0,395.19,0.5,384.85,310.05,89.24,44.12,8.78
9590.0,1985.0,1955.0,b'2 - High School',3493.0,1.0,1.0,461.99,0.47,124.69,416.2,259.05,70.79,52.23
9591.0,1975.0,1946.0,b'3 - BSc/MSc',3469.0,1.0,1.0,334.74,0.35,389.74,-30.0,171.92,8.78,10.67
9592.0,1977.0,1960.0,b'3 - BSc/MSc',2768.0,4.0,0.0,-35.0,1.02,365.29,19.45,74.46,74.68,64.68
9593.0,1983.0,1962.0,b'3 - BSc/MSc',3131.0,4.0,1.0,362.06,0.56,374.96,369.5,76.68,17.56,46.9
9594.0,1994.0,1976.0,b'3 - BSc/MSc',2022.0,3.0,1.0,31.12,0.91,416.41,68.9,157.03,-3.0,3.78
9595.0,1977.0,1985.0,b'2 - High School',1230.0,3.0,1.0,-33.0,1.01,169.03,54.45,305.17,64.9,56.9
9596.0,1997.0,1993.0,b'2 - High School',1131.0,4.0,1.0,310.29,0.69,78.35,603.45,125.8,235.71,32.45
9597.0,1979.0,1944.0,b'4 - PhD',4541.0,3.0,1.0,-28.67,1.01,445.53,88.35,82.35,7.89,11.56
9598.0,1991.0,1978.0,b'2 - High School',1901.0,2.0,1.0,68.14,0.86,286.61,87.25,241.6,5.89,21.45
9599.0,1995.0,1970.0,b'3 - BSc/MSc',2456.0,4.0,0.0,175.04,0.73,360.18,215.6,129.47,30.45,14.89
9600.0,1987.0,1966.0,b'2 - High School',2526.0,4.0,1.0,195.04,0.71,446.53,221.15,89.35,0.89,-1.0
9601.0,1976.0,1973.0,b'2 - High School',1886.0,1.0,1.0,-149.01,1.23,423.08,-40.0,117.91,29.45,14.56
9602.0,1980.0,1964.0,b'2 - High School',2823.0,3.0,1.0,433.53,0.35,198.26,160.6,76.57,8.89,260.27
9603.0,1997.0,1992.0,b'2 - High School',1195.0,1.0,1.0,320.07,0.62,65.68,397.3,235.71,50.12,168.03
9604.0,1985.0,1970.0,b'3 - BSc/MSc',2874.0,4.0,0.0,313.3,0.4,262.05,-11.1,176.7,24.56,111.91
9605.0,1987.0,1950.0,b'2 - High School',2916.0,4.0,1.0,-70.01,1.05,243.49,373.4,193.37,22.45,45.01
9606.0,1986.0,1993.0,b'3 - BSc/MSc',1004.0,4.0,1.0,21.23,0.95,94.35,391.75,324.95,48.12,41.12
9607.0,1994.0,1960.0,b'3 - BSc/MSc',3303.0,1.0,0.0,335.62,0.61,318.17,402.85,135.47,55.01,12.78
9608.0,1997.0,1958.0,b'1 - Basic',3032.0,3.0,1.0,307.29,0.51,243.49,136.7,250.27,28.34,19.56
9609.0,1982.0,1953.0,b'2 - High School',3440.0,4.0,0.0,370.52,0.5,206.15,226.7,163.03,128.47,60.9
9610.0,1976.0,1952.0,b'2 - High School',3382.0,2.0,1.0,57.35,0.9,346.51,305.05,109.02,17.78,64.57
9611.0,,1964.0,,2905.0,1.0,1.0,-70.34,1.06,273.72,211.7,229.6,9.89,45.34
9612.0,1983.0,1954.0,b'2 - High School',3080.0,1.0,1.0,363.52,0.39,384.74,48.9,166.92,18.67,14.89
9613.0,1991.0,1965.0,b'2 - High School',2389.0,1.0,0.0,63.45,0.86,355.29,55.0,164.92,30.34,33.45
9614.0,1988.0,1986.0,b'2 - High School',1652.0,2.0,1.0,275.29,0.65,325.95,317.85,163.03,30.45,12.89
9615.0,1976.0,1973.0,b'2 - High School',1886.0,1.0,1.0,332.64,0.34,423.08,-40.0,117.91,29.45,14.56
9616.0,1995.0,1990.0,b'3 - BSc/MSc',1378.0,4.0,1.0,37.9,0.93,202.37,353.95,237.6,33.45,62.9
9617.0,1987.0,1948.0,b'2 - High School',3618.0,2.0,0.0,70.03,0.85,400.41,87.25,130.47,0.89,7.78
9618.0,1985.0,1956.0,b'3 - BSc/MSc',3504.0,4.0,0.0,-42.56,1.02,221.82,308.95,233.71,44.23,17.56
9619.0,1992.0,1938.0,b'3 - BSc/MSc',3339.0,4.0,0.0,515.98,0.22,376.85,113.9,155.14,34.34,15.89
9620.0,1981.0,1981.0,b'3 - BSc/MSc',2362.0,1.0,1.0,473.76,0.17,503.76,-5.0,76.46,11.78,11.0
9621.0,1985.0,1943.0,b'3 - BSc/MSc',3092.0,4.0,0.0,156.48,0.77,181.48,264.5,307.28,4.89,28.56
9622.0,1988.0,1959.0,b'4 - PhD',3210.0,4.0,1.0,-25.0,1.0,347.51,47.8,194.37,11.67,22.78
9623.0,1976.0,1970.0,b'2 - High School',2530.0,3.0,1.0,-38.11,1.02,436.97,79.45,140.47,-0.11,12.78
9624.0,1987.0,1986.0,b'4 - PhD',1137.0,3.0,1.0,43.23,0.9,385.74,59.45,167.92,26.56,17.78
9625.0,1985.0,1979.0,b'1 - Basic',2124.0,1.0,1.0,175.15,0.78,177.59,402.85,251.16,53.12,22.56
9626.0,1995.0,1947.0,b'3 - BSc/MSc',3598.0,1.0,1.0,572.99,0.25,360.18,251.7,132.47,19.56,33.45
9627.0,1976.0,1982.0,b'3 - BSc/MSc',1886.0,4.0,1.0,222.27,0.68,301.28,245.6,183.59,7.78,46.23
9628.0,1978.0,1974.0,b'2 - High School',1961.0,4.0,1.0,387.3,0.38,428.97,88.9,121.58,16.67,5.0
9629.0,1996.0,1936.0,b'3 - BSc/MSc',3727.0,4.0,0.0,311.85,0.43,314.17,3.9,208.15,40.34,21.56
9630.0,1984.0,1958.0,b'2 - High School',2735.0,4.0,1.0,96.58,0.87,253.27,411.75,134.58,82.46,49.23
9631.0,1993.0,1961.0,b'1 - Basic',2952.0,4.0,1.0,-36.89,1.02,354.4,216.7,116.8,,11.89
9632.0,1996.0,1993.0,b'2 - High School',734.0,4.0,0.0,872.27,0.31,30.34,869.6,203.15,169.92,27.67
9633.0,1989.0,1967.0,b'2 - High School',2869.0,2.0,1.0,-17.22,0.99,532.21,20.0,45.01,-0.11,11.89
9634.0,1986.0,1998.0,b'2 - High School',1067.0,1.0,0.0,652.12,0.29,101.02,457.3,179.7,126.69,93.13
9635.0,1993.0,1943.0,b'3 - BSc/MSc',3111.0,1.0,0.0,405.97,0.34,430.08,87.8,102.24,0.89,33.23
9636.0,1994.0,1952.0,b'2 - High School',3757.0,1.0,0.0,1054.64,0.0,224.82,589.55,197.26,45.23,22.78
9637.0,1992.0,2000.0,b'1 - Basic',1001.0,4.0,0.0,704.35,0.31,43.34,570.1,241.49,87.24,115.91
9638.0,1985.0,1986.0,b'3 - BSc/MSc',1680.0,1.0,1.0,-14.22,0.98,263.16,131.7,261.16,25.56,14.78
9639.0,1981.0,1953.0,b'2 - High School',4182.0,4.0,0.0,-134.91,1.08,84.46,898.5,202.26,14.67,109.91
9640.0,1977.0,1974.0,b'3 - BSc/MSc',2447.0,4.0,1.0,-106.99,1.16,447.64,-40.55,109.91,4.78,0.89
9641.0,1980.0,1970.0,b'3 - BSc/MSc',2434.0,1.0,0.0,102.69,0.86,180.59,432.85,200.37,67.68,52.9
9642.0,1978.0,1970.0,b'3 - BSc/MSc',2302.0,4.0,1.0,476.21,0.2,515.32,50.0,68.79,1.89,-8.0
9643.0,1977.0,1954.0,b'2 - High School',3261.0,3.0,1.0,42.68,0.91,269.16,195.6,157.03,52.01,67.68
9644.0,1976.0,1978.0,b'1 - Basic',1879.0,1.0,1.0,489.64,0.32,169.03,197.25,190.48,176.7,28.34
9645.0,1979.0,1961.0,b'2 - High School',3221.0,2.0,1.0,-62.34,1.06,128.47,64.45,266.16,116.91,79.57
9646.0,1981.0,1947.0,b'3 - BSc/MSc',3201.0,2.0,0.0,1086.31,0.16,114.91,914.05,214.93,21.56,60.79
9647.0,1990.0,1942.0,b'2 - High School',3422.0,1.0,1.0,72.68,0.84,132.47,25.0,248.38,72.68,132.47
9648.0,1994.0,1971.0,b'3 - BSc/MSc',2804.0,3.0,1.0,-32.78,1.01,361.29,158.35,173.7,17.56,7.78
9649.0,1990.0,1950.0,b'3 - BSc/MSc',3574.0,3.0,0.0,-37327.08,69.0,319.06,-25.55,245.38,4.89,4.78
9650.0,1986.0,1997.0,b'1 - Basic',845.0,1.0,1.0,-236.04,1.12,16.67,1434.15,76.46,191.48,19.56
9651.0,1995.0,1999.0,b'1 - Basic',1041.0,4.0,0.0,157.81,0.73,31.45,136.7,220.82,239.6,56.79
9652.0,1982.0,1978.0,b'2 - High School',1916.0,3.0,1.0,5.68,0.95,346.62,53.35,213.04,22.67,4.0
9653.0,1981.0,1963.0,b'3 - BSc/MSc',2821.0,1.0,1.0,438.89,0.19,486.09,-11.1,88.24,5.0,5.89
9654.0,1980.0,1976.0,b'2 - High School',2282.0,3.0,1.0,206.6,0.37,288.72,38.9,,45.12,-6.0
9655.0,1991.0,1970.0,b'2 - High School',2353.0,1.0,1.0,56.12,0.87,457.53,54.45,86.24,12.78,26.67
9656.0,1982.0,1970.0,b'2 - High School',2289.0,4.0,1.0,665.56,0.0,479.87,104.45,86.46,7.89,11.89
9657.0,1978.0,1938.0,b'3 - BSc/MSc',3637.0,3.0,0.0,262.62,0.59,176.7,136.7,269.05,70.79,45.01
9658.0,1975.0,1980.0,b'4 - PhD',1369.0,3.0,1.0,308.73,0.51,356.51,107.8,197.26,0.89,22.78
9659.0,1993.0,1968.0,b'2 - High School',2628.0,1.0,1.0,64.03,0.88,124.8,170.6,227.82,92.35,114.02
9660.0,1983.0,1958.0,b'3 - BSc/MSc',2654.0,1.0,0.0,413.22,0.2,503.65,-20.55,71.68,-3.0,-5.11
9661.0,1977.0,1978.0,b'3 - BSc/MSc',1747.0,4.0,1.0,414.98,0.29,407.52,43.35,145.25,10.89,14.78
9662.0,1981.0,1950.0,b'3 - BSc/MSc',2856.0,3.0,1.0,-82.9,1.09,277.83,88.9,239.49,-1.0,56.9
9663.0,1993.0,1973.0,b'2 - High School',2326.0,4.0,1.0,374.63,0.42,386.74,161.15,98.02,12.89,35.12
9664.0,1976.0,1997.0,b'2 - High School',981.0,4.0,0.0,88.8,0.92,23.45,1006.85,114.02,113.8,146.36
9665.0,1974.0,1956.0,b'1 - Basic',2608.0,4.0,1.0,-181.81,1.17,133.69,460.65,188.37,59.79,97.02
9666.0,1979.0,1951.0,b'3 - BSc/MSc',2970.0,4.0,0.0,607.66,0.31,202.26,398.95,264.94,25.56,31.45
9667.0,1982.0,1944.0,b'3 - BSc/MSc',3985.0,4.0,0.0,222.29,0.55,335.62,-30.55,187.59,42.12,14.89
9668.0,1986.0,1964.0,b'4 - PhD',3220.0,3.0,1.0,465.88,0.11,531.99,-40.0,55.12,7.0,-1.11
9669.0,1996.0,1970.0,b'2 - High School',2134.0,3.0,1.0,235.94,0.65,233.49,182.25,261.27,21.67,49.12
9670.0,1996.0,1939.0,b'3 - BSc/MSc',3647.0,4.0,0.0,-18.11,0.99,268.16,137.25,296.61,6.89,4.0
9671.0,1987.0,1992.0,b'2 - High School',826.0,4.0,1.0,-176.58,1.16,93.13,446.2,157.92,39.34,205.37
9672.0,1985.0,1995.0,b'2 - High School',692.0,4.0,1.0,-121.02,1.07,85.57,956.3,199.15,39.23,56.79
9673.0,1977.0,1940.0,b'2 - High School',4076.0,4.0,0.0,-12.44,0.99,271.05,310.6,177.81,71.57,12.56
9674.0,1984.0,1948.0,b'1 - Basic',4071.0,1.0,0.0,364.63,0.54,210.04,328.4,123.69,72.57,107.02
9675.0,1991.0,1960.0,b'3 - BSc/MSc',2937.0,1.0,1.0,55.56,0.88,499.65,99.45,77.57,-3.0,9.89
9676.0,1996.0,1989.0,b'2 - High School',993.0,1.0,1.0,782.92,0.35,50.23,795.7,291.5,69.57,31.56
9677.0,1986.0,1998.0,b'2 - High School',456.0,4.0,1.0,432.41,0.4,117.91,202.25,46.12,141.36,255.16
9678.0,1978.0,1968.0,b'1 - Basic',2531.0,4.0,1.0,131.58,0.78,322.17,108.35,196.48,48.23,29.45
9679.0,1994.0,1999.0,b'1 - Basic',608.0,2.0,0.0,227.27,0.67,40.23,221.15,72.68,228.82,212.04
9680.0,1995.0,1966.0,b'3 - BSc/MSc',2321.0,3.0,1.0,480.88,0.15,516.54,-20.55,75.68,9.89,12.89
9681.0,1975.0,1941.0,b'3 - BSc/MSc',4460.0,4.0,0.0,-56.34,1.04,232.82,147.25,259.16,31.34,33.23
9682.0,1980.0,1960.0,b'2 - High School',2537.0,2.0,1.0,125.92,0.87,207.04,707.9,121.69,92.35,36.23
9683.0,1990.0,1986.0,b'2 - High School',1289.0,1.0,1.0,-2.21,0.97,348.4,58.35,196.48,12.89,35.56
9684.0,1984.0,1960.0,b'3 - BSc/MSc',3236.0,1.0,1.0,-4.55,0.96,409.3,-5.0,140.25,11.89,18.56
9685.0,1994.0,1979.0,b'3 - BSc/MSc',1666.0,4.0,1.0,-13.33,0.98,345.4,182.25,201.37,6.89,4.78
9686.0,1985.0,1980.0,b'2 - High School',2099.0,1.0,1.0,-35.0,1.02,499.65,-10.0,68.57,,3.89
9687.0,1987.0,1957.0,b'2 - High School',2730.0,1.0,1.0,539.66,0.26,225.82,221.15,200.26,82.57,35.12
9688.0,1974.0,1953.0,b'3 - BSc/MSc',3816.0,1.0,0.0,381.52,0.44,265.94,157.25,256.27,16.67,23.67
9689.0,1990.0,1972.0,b'4 - PhD',1563.0,4.0,0.0,520.88,0.08,553.77,0.0,33.34,6.89,-1.0
9690.0,1985.0,1983.0,b'3 - BSc/MSc',1916.0,4.0,1.0,-10.11,0.98,358.18,167.25,168.92,18.67,3.78
9691.0,1987.0,1963.0,b'3 - BSc/MSc',2743.0,1.0,0.0,350.41,0.39,420.08,58.35,110.91,32.45,-6.11
9692.0,1978.0,1991.0,b'3 - BSc/MSc',1265.0,3.0,1.0,-13.44,0.98,374.18,117.8,183.7,-6.0,29.56
9693.0,1975.0,1996.0,b'2 - High School',1066.0,4.0,1.0,954.41,0.0,160.92,485.65,66.79,190.37,75.68
9694.0,1992.0,1960.0,b'3 - BSc/MSc',2758.0,1.0,1.0,-142.11,1.22,394.63,-65.0,139.47,12.89,46.01
9695.0,1981.0,1969.0,b'2 - High School',2068.0,1.0,0.0,246.16,0.58,161.03,73.9,279.72,90.24,36.23
9696.0,1976.0,1967.0,b'2 - High School',3112.0,4.0,1.0,-25.0,1.0,428.08,113.35,116.69,6.78,9.78
9697.0,1995.0,1944.0,b'3 - BSc/MSc',3946.0,4.0,0.0,-25.0,1.0,309.06,133.9,211.15,13.67,24.34
9698.0,1981.0,1951.0,b'4 - PhD',2856.0,4.0,1.0,-25.54,1.0,440.75,-1.1,118.8,-0.11,0.78
9699.0,1982.0,1971.0,b'3 - BSc/MSc',2380.0,1.0,1.0,430.42,0.23,450.53,23.9,105.91,4.89,6.89
9700.0,1978.0,1955.0,b'3 - BSc/MSc',3354.0,1.0,1.0,433.99,0.38,258.16,219.5,206.15,35.23,16.56
9701.0,1985.0,1967.0,b'2 - High School',2429.0,1.0,1.0,532.67,0.14,442.75,102.25,66.68,24.45,12.67
9702.0,1984.0,1986.0,b'3 - BSc/MSc',2232.0,1.0,1.0,293.73,0.54,298.28,99.45,228.82,44.23,23.78
9703.0,1987.0,1988.0,b'3 - BSc/MSc',1582.0,4.0,1.0,219.71,0.61,222.04,28.35,321.95,22.67,27.67
9704.0,1987.0,1945.0,b'3 - BSc/MSc',3228.0,4.0,0.0,173.16,0.72,247.49,151.15,259.27,13.67,33.34
9705.0,1986.0,1998.0,b'1 - Basic',983.0,3.0,0.0,741.59,0.35,76.57,726.25,127.58,104.13,144.47
9706.0,1987.0,1965.0,b'2 - High School',2401.0,1.0,1.0,-6.55,0.97,402.3,43.9,137.47,12.89,12.56
9707.0,1974.0,1993.0,b'2 - High School',1568.0,2.0,0.0,432.85,0.53,164.81,457.85,262.94,10.89,68.79
9708.0,1982.0,1985.0,b'3 - BSc/MSc',1694.0,3.0,1.0,158.03,0.76,244.49,177.25,282.72,18.78,24.56
9709.0,1979.0,1998.0,b'1 - Basic',738.0,4.0,0.0,423.53,0.39,402.41,186.7,64.79,32.45,46.12
9710.0,1988.0,1984.0,b'2 - High School',1290.0,4.0,1.0,786.15,0.29,172.81,687.35,117.8,49.01,110.91
9711.0,1982.0,1967.0,b'3 - BSc/MSc',1425.0,1.0,1.0,484.32,0.14,524.1,20.0,38.23,13.78,-1.0
9712.0,1994.0,1959.0,b'3 - BSc/MSc',3752.0,3.0,1.0,399.4,0.42,261.05,163.35,236.49,14.67,55.12
9713.0,1994.0,1970.0,b'4 - PhD',1921.0,2.0,1.0,444.32,0.13,519.32,-55.0,70.79,,5.0
9714.0,1992.0,1985.0,b'2 - High School',1339.0,4.0,1.0,339.18,0.47,264.16,137.25,227.6,50.01,12.78
9715.0,1977.0,1983.0,b'2 - High School',1208.0,3.0,1.0,225.38,0.64,292.72,93.35,194.48,65.79,42.34
9716.0,1988.0,1978.0,b'1 - Basic',2492.0,4.0,1.0,367.41,0.48,154.92,196.15,355.51,8.89,32.45
9717.0,1995.0,1977.0,b'3 - BSc/MSc',1897.0,4.0,1.0,121.46,0.8,443.75,143.35,120.8,8.89,12.0
9718.0,1990.0,1992.0,b'2 - High School',1116.0,3.0,1.0,-15.44,0.99,14.67,1374.15,151.25,136.36,-5.11
9719.0,1987.0,1985.0,b'3 - BSc/MSc',1404.0,4.0,1.0,315.73,0.55,337.62,215.6,137.47,35.45,32.34
9720.0,1992.0,1947.0,b'3 - BSc/MSc',3840.0,4.0,0.0,288.28,0.58,229.82,181.15,232.71,83.46,14.67
